SK_ID_CURR,TARGET,CODE_GENDER,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,TOTALAREA_MODE,DAYS_LAST_PHONE_CHANGE
150387,0,F,225000.0,225000.0,Working,Secondary / secondary special,-17941,-3743,-1407,Sales staff,1,1,Business Entity Type 3,,0.723969262961902,0.807273923277881,0.0625,0.0,0.0625,0.0411,-1733.0
150388,0,F,862560.0,720000.0,Working,Secondary / secondary special,-12250,-2042,-1524,Secretaries,2,2,Medicine,,0.5995459923728483,0.3979463219016906,0.1667,0.1667,0.1667,0.0363,-3147.0
150389,0,M,1546020.0,1350000.0,Working,Higher education,-10689,-513,-3211,Core staff,2,2,Other,0.2100073287497049,0.2701949828821308,0.324891229465852,0.1667,0.1667,0.1667,0.0476,-18.0
150390,0,F,1356385.5,1062000.0,State servant,Higher education,-12224,-2041,-4036,,2,2,Other,0.785588412373643,0.6773749311373927,0.4258928980051529,,,,0.1358,-2310.0
150391,0,F,703728.0,607500.0,Commercial associate,Secondary / secondary special,-21160,-498,-4512,Sales staff,2,2,Business Entity Type 3,0.5829072308257651,0.5902130731164611,0.4048783643353997,,,,,-1603.0
150392,0,F,450000.0,450000.0,Working,Secondary / secondary special,-9999,-1223,-2661,Core staff,2,2,Kindergarten,0.3519515559593584,0.3063617411809325,0.2314393514998941,,,,,-257.0
150393,0,F,225000.0,225000.0,Commercial associate,Incomplete higher,-8202,-938,-875,Sales staff,2,2,Other,,0.6361573081969399,0.0673395087140309,,,,,-1265.0
150394,0,F,281938.5,252000.0,Pensioner,Secondary / secondary special,-22597,365243,-5343,,2,2,XNA,,0.7605760848509883,,,,,,-1728.0
150395,0,F,1350000.0,1350000.0,Commercial associate,Higher education,-16330,-2012,-4684,Managers,3,3,Business Entity Type 3,0.6132012134062396,0.5413354614774062,0.5549467685334323,0.3333,0.3333,0.3333,0.1296,-1785.0
150396,0,M,299772.0,247500.0,Commercial associate,Higher education,-17902,-4629,-1440,Core staff,2,2,Security Ministries,,0.6715076536964311,0.6430255641096323,,,,,-1104.0
150397,0,F,900000.0,900000.0,Pensioner,Secondary / secondary special,-20433,365243,-3583,,2,2,XNA,,0.1862626596053512,0.5971924268337128,0.0417,0.0417,0.0417,0.0094,-1626.0
150398,0,F,796500.0,796500.0,Pensioner,Secondary / secondary special,-23387,365243,-4336,,3,3,XNA,,0.6864247857021064,0.2418614865234661,0.0417,0.0417,0.0417,0.0052,-1352.0
150399,0,F,247500.0,247500.0,Working,Secondary / secondary special,-12741,-2505,-2299,Managers,3,3,Business Entity Type 3,0.491031677169706,0.3876451095709863,0.2851799046358216,0.1667,0.1667,0.1667,0.0698,-744.0
150400,0,F,382500.0,382500.0,Commercial associate,Higher education,-18266,-1695,-1797,Cooking staff,2,2,Kindergarten,0.3376804965221801,0.3446753869032513,0.622922000268356,0.1667,0.1667,0.1667,0.0911,-442.0
150401,0,F,508495.5,454500.0,Working,Secondary / secondary special,-15732,-5218,-4027,Laborers,2,2,Industry: type 11,0.4427059388817917,0.2207175796902969,,,,,,0.0
150402,0,F,276277.5,238500.0,Pensioner,Secondary / secondary special,-22522,365243,-4749,,2,2,XNA,,0.5685166024481052,0.4794489811780563,0.1667,0.1667,0.1667,0.0276,-758.0
150403,0,M,722290.5,616500.0,Working,Secondary / secondary special,-21550,-6615,-4408,Drivers,3,3,Business Entity Type 3,0.1836096458617151,0.3152990387693783,0.6446794549585961,,,,,-772.0
150404,0,F,2013840.0,1800000.0,Commercial associate,Secondary / secondary special,-14733,-829,-4125,Sales staff,3,3,Self-employed,,0.6154217569536967,0.6347055309763198,,,,,-1603.0
150405,0,F,1354500.0,1354500.0,State servant,Higher education,-22503,-1584,-5067,Core staff,1,1,School,,0.7313446189395147,0.6817058776720116,0.2083,0.2083,0.2083,0.0726,-2270.0
150406,0,F,611095.5,486000.0,Pensioner,Secondary / secondary special,-21856,365243,-4876,,2,2,XNA,,0.7179866973943008,0.6092756673894402,0.1667,0.1667,0.1667,0.06,-655.0
150407,0,F,675000.0,675000.0,Commercial associate,Secondary / secondary special,-9192,-239,-1415,Managers,2,2,Self-employed,0.1224784172739812,0.182239800926997,,,,,,-1673.0
150408,0,F,462195.0,351000.0,Commercial associate,Secondary / secondary special,-15337,-3289,-5006,Sales staff,2,2,Trade: type 7,,0.5523894907640341,0.6212263380626669,,,,,-1900.0
150409,0,F,601470.0,450000.0,Commercial associate,Secondary / secondary special,-20839,-1292,-4341,Sales staff,1,1,Trade: type 3,0.6974895360260033,0.7316967886486759,0.3656165070113335,0.375,0.375,0.375,0.1745,0.0
150410,1,F,562491.0,454500.0,Pensioner,Secondary / secondary special,-22080,365243,-4426,,3,3,XNA,,0.4806532701224859,0.6971469077844458,,,,,-591.0
150411,0,M,518562.0,463500.0,Pensioner,Higher education,-23022,365243,-4606,,2,2,XNA,,0.4421921762106369,0.6925590674998008,,,,0.0687,-290.0
150412,0,F,398016.0,360000.0,Commercial associate,Secondary / secondary special,-20269,-1196,-3829,,3,3,Hotel,,0.2363778398884225,0.6413682574954046,,,,,-278.0
150413,0,M,495000.0,495000.0,Working,Secondary / secondary special,-10856,-1116,-3363,Managers,2,2,Business Entity Type 3,,0.7702962245639479,0.4848514754962666,,,,,-1556.0
150415,0,M,594121.5,472500.0,Working,Secondary / secondary special,-21456,-4121,-4329,Laborers,3,3,Agriculture,,0.4240415146092095,,,,,,0.0
150416,0,F,1125000.0,1125000.0,Commercial associate,Incomplete higher,-10107,-1681,-1168,,3,3,Business Entity Type 3,0.663509703029702,0.4164655065349941,0.3876253444214701,0.1667,0.1667,0.1667,0.0604,-767.0
150417,1,M,592560.0,450000.0,Working,Incomplete higher,-11988,-759,-3242,,2,2,Business Entity Type 3,0.1537078182067466,0.3191876839485548,0.2151824041847538,0.1667,0.1667,0.1667,0.0249,-709.0
150419,0,F,52128.0,45000.0,Pensioner,Secondary / secondary special,-20538,365243,-3062,,2,2,XNA,,0.3213537122325208,0.3774042489507649,0.0417,0.0417,0.0417,0.0123,-795.0
150420,0,F,1223010.0,1125000.0,Commercial associate,Secondary / secondary special,-17526,-233,-1069,Laborers,1,1,Business Entity Type 3,0.468582235008681,0.6967275561228867,0.6161216908872079,0.375,0.375,0.375,0.0677,-1541.0
150421,0,F,675000.0,675000.0,Commercial associate,Secondary / secondary special,-19902,-1205,-3337,,2,2,Self-employed,0.6999328085730423,0.6396626762751669,0.622922000268356,,,,,-1719.0
150422,0,M,254700.0,225000.0,Working,Secondary / secondary special,-17920,-1120,-1356,Drivers,2,1,Self-employed,,0.6869046902847409,0.4170996682522097,,,,,-1177.0
150423,0,M,540000.0,540000.0,Working,Secondary / secondary special,-21610,-2528,-4939,Drivers,2,2,Business Entity Type 3,,0.4949123793304256,0.8327850252992314,,,,,-369.0
150424,0,F,188460.0,135000.0,Pensioner,Secondary / secondary special,-24086,365243,-4476,,3,3,XNA,,0.6512516868116055,0.1895952597360396,,,,0.1574,-1550.0
150425,0,M,270000.0,270000.0,Commercial associate,Higher education,-17093,-677,-629,Managers,2,2,Business Entity Type 3,,0.6635633912644666,0.2955826421513093,0.25,0.25,0.25,0.4019,-3205.0
150426,0,M,219870.0,157500.0,Commercial associate,Secondary / secondary special,-14613,-1141,-4905,Laborers,2,2,Other,,0.578432994768328,0.3979463219016906,,,,,-1266.0
150427,0,M,450000.0,450000.0,Commercial associate,Secondary / secondary special,-11883,-749,-4195,Managers,2,2,Business Entity Type 3,0.15353426975362,0.557978742061398,0.3962195720630885,0.1667,0.1667,0.1667,0.7013,-507.0
150428,1,F,497520.0,450000.0,Working,Secondary / secondary special,-14755,-3564,-3991,Realty agents,2,2,Self-employed,,0.6159236643379488,0.0902209392907684,0.3333,0.3333,0.3333,0.0517,-735.0
150429,0,F,254700.0,225000.0,Working,Secondary / secondary special,-17753,-3002,-1303,Sales staff,2,2,Self-employed,,0.5497494841207051,0.4258928980051529,,,,,0.0
150430,0,M,900000.0,900000.0,Working,Incomplete higher,-11073,-163,-3661,Drivers,2,2,Business Entity Type 3,,0.3969556350886773,0.5549467685334323,,,,,0.0
150432,0,F,855000.0,855000.0,Pensioner,Secondary / secondary special,-20142,365243,-3436,,2,2,XNA,,0.2097095892748789,0.6971469077844458,,,,,-1086.0
150433,0,F,785398.5,702000.0,Commercial associate,Higher education,-15993,-927,-4268,High skill tech staff,2,2,Business Entity Type 3,,0.6778335346646287,0.3689687382528466,0.3333,0.3333,0.3333,0.057,-2.0
150434,1,M,755190.0,675000.0,Commercial associate,Secondary / secondary special,-17293,-2196,-843,Managers,2,2,Business Entity Type 3,0.6566952677923062,0.375975804819593,0.5352762504724826,,,,,-1872.0
150435,0,M,1575000.0,1575000.0,Commercial associate,Higher education,-21591,-4056,-5111,Managers,3,3,Business Entity Type 3,,0.6462387801643792,,0.1667,0.1667,0.1667,0.05,-435.0
150436,0,F,474048.0,360000.0,Commercial associate,Secondary / secondary special,-10076,-2399,-2749,Sales staff,3,3,Self-employed,0.5105887611087406,0.4318626306102899,0.6577838002083306,,,,0.0323,-897.0
150437,1,M,640080.0,450000.0,Pensioner,Secondary / secondary special,-16482,365243,-33,,2,2,XNA,,0.2204807119094553,,,,,,-351.0
150438,1,M,942300.0,675000.0,Working,Secondary / secondary special,-13565,-829,-775,Drivers,2,2,Business Entity Type 3,0.5065790363942358,0.2383253534142279,0.3092753558842053,,,,,-1693.0
150439,0,F,835380.0,675000.0,Working,Secondary / secondary special,-15249,-388,-2582,,2,2,Self-employed,0.3144788805519317,0.5580434617198933,0.746300213050371,,,,,0.0
150440,0,F,1293502.5,1129500.0,Pensioner,Secondary / secondary special,-20399,365243,-3926,,2,2,XNA,,0.4835906911549514,0.2418614865234661,0.3333,0.3333,0.3333,0.04,-2157.0
150441,0,M,270000.0,270000.0,Commercial associate,Secondary / secondary special,-13226,-1434,-1198,Sales staff,2,2,Business Entity Type 3,0.4436548213954142,0.0577281804737932,0.6430255641096323,,,,,-672.0
150442,0,M,698517.0,603000.0,Working,Secondary / secondary special,-17891,-856,-1419,Laborers,1,1,Business Entity Type 3,,0.7032712417220145,0.7338145369642702,0.1667,0.1667,0.1667,0.0923,-1811.0
150443,0,F,720000.0,720000.0,Commercial associate,Secondary / secondary special,-15464,-752,-1122,Managers,2,2,Services,,0.247294122322346,0.2707073872651806,0.1667,0.1667,0.1667,0.0966,-202.0
150444,0,M,1546020.0,1350000.0,Pensioner,Higher education,-20218,365243,-3737,,3,3,XNA,0.6918989742989604,0.4955683472606134,0.6313545365850379,0.0417,0.0417,0.0417,0.0133,-1057.0
150445,0,M,528687.0,436500.0,Working,Secondary / secondary special,-14753,-151,-4929,Laborers,2,2,Business Entity Type 3,0.4432250462354502,0.0700841959542246,,,,,0.0141,-255.0
150446,0,F,646920.0,540000.0,Working,Secondary / secondary special,-11514,-672,-3303,Sales staff,3,3,Self-employed,0.4305626428441166,0.4441402239978596,0.2707073872651806,0.1667,0.1667,0.1667,0.0983,-847.0
150447,0,F,804096.0,576000.0,Pensioner,Higher education,-23345,365243,-5640,,2,2,XNA,,0.2093510242272635,0.4436153084085652,0.125,0.125,0.125,0.0462,-16.0
150448,0,F,180000.0,180000.0,Working,Secondary / secondary special,-19938,-2770,-3469,Sales staff,2,2,Self-employed,,0.6100252293580601,0.6986675550534175,0.0417,0.0417,0.0417,0.0114,-2790.0
150451,0,M,254700.0,225000.0,Working,Secondary / secondary special,-10133,-1993,-2799,Laborers,2,2,Business Entity Type 3,0.1028752438829393,0.6330693030740411,0.5316861425197883,0.1667,0.1667,0.1667,0.154,0.0
150452,0,F,135000.0,135000.0,Working,Secondary / secondary special,-9283,-147,-1064,Sales staff,3,2,Business Entity Type 3,,0.191532634729434,,0.375,0.375,0.375,0.2199,-84.0
150453,0,F,1133748.0,990000.0,Pensioner,Secondary / secondary special,-22166,365243,-4843,,1,1,XNA,,0.7488791181156104,0.6642482627052363,0.5417,0.5417,0.5417,0.3866,-1368.0
150454,0,F,2250000.0,2250000.0,Working,Higher education,-20545,-408,-4061,Sales staff,1,1,Business Entity Type 3,,0.7113426922195674,0.6832688314232291,0.3333,0.3333,0.3333,0.2173,-92.0
150455,0,F,101880.0,90000.0,Pensioner,Secondary / secondary special,-22591,365243,-4656,,2,2,XNA,0.6991729373399368,0.573123774587401,0.656158373001177,0.3333,0.3333,0.3333,0.1515,-1232.0
150456,0,F,312768.0,270000.0,Pensioner,Secondary / secondary special,-22817,365243,-4380,,2,2,XNA,,0.6924086454184255,0.3876253444214701,,,,,0.0
150457,0,M,544491.0,454500.0,Working,Secondary / secondary special,-12100,-1948,-3810,Laborers,3,3,Business Entity Type 3,0.2822056146506513,0.7660045656711001,0.5989262182569273,,,,,-1908.0
150458,0,F,824823.0,688500.0,Working,Secondary / secondary special,-19305,-4141,-2825,Laborers,2,2,Construction,,0.6163943015770317,0.4794489811780563,0.1667,0.1667,0.1667,0.109,-936.0
150459,0,F,1800000.0,1800000.0,Commercial associate,Higher education,-14000,-2250,-5197,Core staff,1,1,Business Entity Type 1,0.6413130548096783,0.4471114483761271,0.4632753280912678,0.2917,0.25,0.2917,0.1129,-422.0
150460,0,F,1242000.0,1242000.0,Working,Secondary / secondary special,-17400,-3923,-929,Sales staff,2,2,Business Entity Type 3,,0.6179133282780278,,0.1667,0.1667,0.1667,0.052,-297.0
150461,0,F,900000.0,900000.0,Working,Incomplete higher,-14541,-304,-4079,Sales staff,2,2,Self-employed,0.7795194406126332,0.580686936821281,0.4525335592581747,,,,,-471.0
150462,0,F,1094688.0,945000.0,Working,Secondary / secondary special,-17855,-6177,-1406,Accountants,3,3,Medicine,0.6434412131639083,0.1990789509371643,0.7850520263728172,,,,,-798.0
150463,0,F,1193580.0,855000.0,Working,Secondary / secondary special,-10668,-1465,-1216,Sales staff,2,2,Trade: type 7,0.5529183099573842,0.5624988587445667,0.1198779608955348,,,,,-1423.0
150464,0,M,450000.0,450000.0,Commercial associate,Higher education,-21028,-230,-4284,,2,2,Emergency,0.4797780042023477,0.7112438985690158,0.4311917977993083,0.1667,0.1667,0.1667,0.0581,-2451.0
150465,0,F,495000.0,495000.0,Working,Secondary / secondary special,-13929,-6835,-4629,Managers,2,2,Medicine,,0.5651823597725373,0.2525986978339766,,,,,0.0
150466,0,F,677664.0,585000.0,Pensioner,Secondary / secondary special,-23776,365243,-4390,,1,1,XNA,0.8391171707992955,0.6220658547275734,0.4722533429586386,0.0833,0.0833,0.0833,0.0209,0.0
150467,0,F,1309158.0,1156500.0,Pensioner,Higher education,-22904,365243,-2706,,1,1,XNA,,0.6947045739393845,0.4294236843421945,0.4583,0.4583,0.4583,0.3483,-455.0
150468,0,F,1024740.0,900000.0,Commercial associate,Higher education,-12993,-1399,-5443,Core staff,2,2,Government,0.234061585747678,0.6036184123971862,0.4974688893052743,0.0833,0.0833,0.0833,0.0371,-487.0
150469,0,F,204858.0,171000.0,Working,Higher education,-12214,-1802,-3276,Core staff,2,2,School,,0.4653373199719467,0.6161216908872079,,,,,0.0
150470,0,F,193572.0,171000.0,Working,Secondary / secondary special,-23842,-1870,-4591,,2,2,Other,,0.6281180394405035,0.6512602186973006,0.1042,0.0417,0.1042,0.0428,-1546.0
150471,0,F,1824480.0,1575000.0,Commercial associate,Higher education,-8410,-806,-1081,,1,1,Business Entity Type 3,0.4469015372537421,0.5489103635997481,0.6528965519806539,0.1667,0.1667,0.1667,0.0448,-3.0
150472,0,M,630000.0,630000.0,Commercial associate,Higher education,-8544,-175,-1229,Core staff,2,2,Industry: type 9,0.4401841820717867,0.5772220773494753,,0.25,0.1667,0.25,0.1584,-301.0
150474,0,F,86598.0,76500.0,Commercial associate,Secondary / secondary special,-15001,-1586,-4570,Core staff,2,2,Trade: type 7,0.6981698700937491,0.5343399772297833,0.7826078370261895,,,,,-2646.0
150477,0,F,157500.0,157500.0,Commercial associate,Secondary / secondary special,-10986,-2511,-3537,Accountants,2,2,Kindergarten,0.5300936674649326,0.5061682288251822,0.3962195720630885,,,,,-1776.0
150479,0,F,781920.0,675000.0,Working,Secondary / secondary special,-16993,-1398,-527,Laborers,2,2,Business Entity Type 3,0.6083638554958477,0.2533716311332267,0.5656079814115492,,,,,-2429.0
150480,0,F,103500.0,103500.0,Commercial associate,Secondary / secondary special,-8187,-792,-865,Sales staff,2,2,Trade: type 2,,0.3669697557847675,0.6446794549585961,,,,,-599.0
150481,0,M,405000.0,405000.0,Working,Secondary / secondary special,-15900,-4359,-4453,Laborers,1,1,Self-employed,,0.6688830903958629,0.1895952597360396,0.1667,0.1667,0.1667,0.0611,-1996.0
150482,0,F,1042560.0,900000.0,State servant,Secondary / secondary special,-23531,-4424,-4335,,2,2,University,0.7686775469828837,0.1292691700155704,0.6296742509538716,,,,0.0089,-463.0
150483,0,F,283419.0,234000.0,Commercial associate,Secondary / secondary special,-12150,-2888,-4634,Sales staff,1,1,Business Entity Type 3,0.7076737501239736,0.6909256349540552,0.4206109640437848,,,,,-800.0
150484,0,M,67500.0,67500.0,State servant,Higher education,-9356,-497,-2026,Core staff,2,2,Police,,0.5112289986873613,0.501075160239048,,,,,0.0
150485,0,F,254700.0,225000.0,Working,Higher education,-16099,-392,-4278,,2,2,Transport: type 4,0.7267826004433732,0.1477674131426084,0.1455428133497032,0.625,0.625,0.625,0.1371,-2210.0
150486,0,F,1035000.0,1035000.0,Commercial associate,Secondary / secondary special,-11571,-2208,-3556,Laborers,1,1,Business Entity Type 3,,0.6989362435455766,0.6940926425266661,,,,,-1826.0
150487,0,F,278460.0,225000.0,Pensioner,Secondary / secondary special,-24206,365243,-5103,,3,2,XNA,,0.1856139017592042,0.5867400085415683,,,,,0.0
150489,0,F,592560.0,450000.0,Working,Secondary / secondary special,-18347,-1142,-1868,Laborers,2,2,Industry: type 9,,0.7555994257048105,0.3556387169923543,0.0833,0.0833,0.0833,0.0301,-1567.0
150490,0,M,940500.0,940500.0,Working,Higher education,-11920,-1378,-3743,High skill tech staff,2,2,Business Entity Type 3,0.4971101214961357,0.7422463458984899,0.5226973172821112,0.1667,0.1667,0.1667,0.0617,-1608.0
150491,0,F,45000.0,45000.0,Working,Secondary / secondary special,-21411,-9145,-4494,Medicine staff,2,2,Business Entity Type 2,,0.6202699580310176,0.4206109640437848,,,,,-1758.0
150492,0,M,182016.0,144000.0,Working,Higher education,-9363,-2590,-2028,Core staff,2,2,Trade: type 7,,0.6168543843127711,0.2793353208976285,0.1667,0.1667,0.1667,0.0625,-1901.0
150493,0,F,900000.0,900000.0,Working,Secondary / secondary special,-12549,-2759,-4291,Laborers,2,2,Business Entity Type 3,0.6908011948588723,0.6580985801226856,0.6347055309763198,,,,,0.0
150494,0,M,1076247.0,990000.0,Pensioner,Secondary / secondary special,-21576,365243,-4080,,2,2,XNA,0.4754311009646182,0.7222090812523848,,0.1667,0.1667,0.1667,0.0549,-213.0
150495,0,M,1113840.0,900000.0,Commercial associate,Higher education,-17716,-546,-1249,Managers,1,1,Construction,,0.3153981859754021,0.7490217048463391,0.6042,0.5417,0.6042,0.1771,0.0
150496,0,M,302341.5,261000.0,Working,Secondary / secondary special,-16929,-3198,-292,High skill tech staff,2,2,Agriculture,,0.5935303583515844,0.5744466170995097,0.0417,0.0417,0.0417,0.0155,-260.0
150497,0,F,180000.0,180000.0,Pensioner,Higher education,-24703,365243,-4420,,2,2,XNA,,0.7650193151084566,0.5424451438613613,,,,,-1264.0
150498,0,F,942300.0,675000.0,Working,Secondary / secondary special,-14295,-2330,-4624,Medicine staff,2,2,Transport: type 4,,0.646008781297854,0.3893387918468769,0.3333,0.3333,0.3333,0.1282,-1425.0
150500,0,M,107820.0,90000.0,Working,Lower secondary,-10866,-892,-571,Laborers,2,2,Industry: type 11,,0.4960548667883373,,,,,,-444.0
150502,0,M,675000.0,675000.0,Pensioner,Secondary / secondary special,-21977,365243,-2303,,2,2,XNA,,0.4914524916115384,0.2055981385493208,,,,,-703.0
150504,0,F,254700.0,225000.0,State servant,Higher education,-15543,-2882,-5716,Core staff,2,2,School,0.5600304770717741,0.7319457076906769,0.7407990879702335,0.3333,0.3333,0.3333,0.2799,-1882.0
150505,1,F,1174977.0,1026000.0,Working,Secondary / secondary special,-16213,-110,-3827,Core staff,3,3,Government,,0.5974230580358455,0.3296550543128238,,,,,-576.0
150506,0,F,270000.0,270000.0,Working,Secondary / secondary special,-8666,-875,-696,High skill tech staff,2,2,Government,0.339608755765726,0.5658056387496816,,,,,,-452.0
150507,0,M,1350000.0,,Working,Higher education,-13197,-2062,-4038,Managers,2,2,Business Entity Type 3,0.3469258674286652,0.6975263214356047,0.3996756156233169,0.375,0.375,0.375,0.2435,-306.0
150508,0,F,225000.0,225000.0,Working,Higher education,-11751,-109,-461,Sales staff,2,2,Trade: type 3,,0.3026337473544306,0.221335206354466,0.1667,0.1667,0.1667,0.0925,-414.0
150509,0,F,270000.0,270000.0,Commercial associate,Higher education,-19219,-5209,-2745,Managers,2,2,Other,0.7262697649829901,0.4018760133702359,0.7958031328748403,0.1667,0.1667,0.1667,0.0923,-517.0
150510,0,F,301896.0,252000.0,Commercial associate,Secondary / secondary special,-19693,-2141,-3171,Medicine staff,2,2,Medicine,,0.303432751490627,0.7062051096536562,,,,,-1825.0
150511,0,M,1125000.0,1125000.0,Commercial associate,Higher education,-21926,-9524,-4741,Managers,2,2,Business Entity Type 3,,0.3805013310509752,0.1473459180275725,,,,,-367.0
150512,0,F,450000.0,450000.0,Working,Secondary / secondary special,-14106,-368,-4723,Sales staff,2,2,Business Entity Type 3,0.5523960070765906,0.6186152303789388,0.2608559142068693,0.375,0.375,0.375,0.1205,-674.0
150513,0,F,187704.0,148500.0,Commercial associate,Secondary / secondary special,-15490,-1464,-4087,Laborers,2,2,Industry: type 3,0.5742777388402869,0.5697285073304132,0.3506958432829587,,,,,-532.0
150514,0,F,528633.0,472500.0,Pensioner,Secondary / secondary special,-22730,365243,-4119,,1,1,XNA,,0.2860362914689411,0.8245949709919925,,,,,-624.0
150515,0,M,1750500.0,1750500.0,Working,Higher education,-13810,-5751,-5030,High skill tech staff,2,2,Transport: type 2,,0.3504422905009275,0.7047064232963289,,,,,-1226.0
150516,0,F,1144606.5,1144606.5,Pensioner,Secondary / secondary special,-23226,365243,-4298,,2,2,XNA,,0.5938099347908468,0.3706496323299817,0.5692,0.625,0.625,0.1669999999999999,-767.0
150517,0,F,171841.5,130500.0,Commercial associate,Secondary / secondary special,-19879,-6519,-3424,Laborers,2,2,Kindergarten,,0.4243619900857513,0.7091891096653581,0.3333,0.3333,0.3333,0.2397,-2914.0
150519,0,F,651600.0,562500.0,Commercial associate,Secondary / secondary special,-19716,-1108,-2795,Sales staff,2,2,Trade: type 7,,0.6091092595614575,0.7713615919194317,,,,,-2512.0
150520,0,M,634482.0,454500.0,Working,Secondary / secondary special,-10954,-2539,-3567,Laborers,2,2,Business Entity Type 3,0.3049997229137495,0.162144567666238,0.5779691187553125,0.3333,0.3333,0.3333,0.2429,-432.0
150521,0,F,942300.0,675000.0,Working,Secondary / secondary special,-11638,-1073,-3888,,2,2,Self-employed,,0.4888895140145659,,,,,,-1195.0
150522,0,F,808650.0,675000.0,Working,Secondary / secondary special,-14972,-1688,-5346,,2,2,Business Entity Type 3,0.4398248021184927,0.6105661201335281,0.5082869913916046,,,,,-1517.0
150523,0,F,704178.0,652500.0,Pensioner,Secondary / secondary special,-21615,365243,-2114,,2,2,XNA,0.8676952155913418,0.4187045343325653,0.6363761710860439,,,,,-1430.0
150524,0,M,2240397.0,2002500.0,Working,Higher education,-9072,-239,-1574,,2,2,Transport: type 4,,0.5133652586454406,0.6363761710860439,0.3333,0.3333,0.3333,0.1995,-6.0
150525,0,F,942300.0,675000.0,Commercial associate,Higher education,-15480,-1031,-4126,,1,1,Culture,,0.6843736600290388,,0.5417,0.5417,0.5417,0.0686,-314.0
150526,1,F,675000.0,675000.0,Commercial associate,Incomplete higher,-8147,-332,-2,High skill tech staff,2,2,Business Entity Type 1,0.2717289396338269,0.2262732531498086,0.4365064990977374,,,,,-1022.0
150527,0,F,497520.0,450000.0,Commercial associate,Secondary / secondary special,-12593,-246,-2861,Accountants,2,2,Trade: type 7,0.4014050355076702,0.4540568472366769,0.6528965519806539,0.1667,0.1667,0.1667,0.0525,-686.0
150528,0,F,180000.0,180000.0,Pensioner,Secondary / secondary special,-23368,365243,-4254,,2,2,XNA,,0.6406751642415777,0.3490552510751822,0.1667,0.1667,0.1667,0.0471,-1408.0
150530,1,M,540000.0,540000.0,Working,Higher education,-15284,-1596,-239,Drivers,2,2,Trade: type 7,,0.0189148990158768,,,,,,0.0
150533,0,F,1193656.5,1098000.0,Working,Secondary / secondary special,-17330,-1570,-268,Sales staff,2,2,Business Entity Type 3,,0.7094171072345595,,,,,,-2346.0
150534,0,F,71955.0,67500.0,Pensioner,Secondary / secondary special,-21004,365243,-4280,,2,2,XNA,,0.0188840829015182,0.4507472818545589,,,,,-685.0
150536,0,F,112500.0,112500.0,Working,Secondary / secondary special,-18289,-103,-9,Laborers,2,2,Self-employed,,0.6194145885847256,,0.1667,0.1667,0.1667,0.0975,-2092.0
150537,0,F,225000.0,225000.0,Commercial associate,Higher education,-10082,-1790,-1308,HR staff,2,2,Business Entity Type 2,0.3776725603848024,0.4997886746187246,0.5531646987710016,0.3333,0.3333,0.3333,0.2738,-1007.0
150538,0,F,191880.0,180000.0,Working,Secondary / secondary special,-8775,-1282,-1172,,2,2,Business Entity Type 3,,0.50782437234958,,0.1667,0.1667,0.1667,0.0432,-632.0
150539,0,F,1260000.0,1260000.0,Working,Secondary / secondary special,-13747,-4598,-1676,Cleaning staff,2,2,Industry: type 9,,0.5036646379607796,0.7281412993111438,0.0833,0.0833,0.0833,0.0281,-225.0
150540,0,M,454500.0,454500.0,Working,Secondary / secondary special,-13862,-431,-4694,Drivers,2,2,Business Entity Type 3,,0.5359828134902419,,,,,,-164.0
150541,0,M,225000.0,225000.0,Working,Secondary / secondary special,-20165,-387,-3294,Drivers,2,2,Transport: type 4,,0.6973417417227699,0.5316861425197883,,,,,-1757.0
150542,0,M,824823.0,688500.0,Working,Secondary / secondary special,-17538,-2337,-975,,2,2,Business Entity Type 3,,0.6582117382949447,,,,,,-1867.0
150544,1,F,746280.0,675000.0,Working,Secondary / secondary special,-10575,-1820,-2191,Managers,1,1,Business Entity Type 3,0.2530696181827165,0.7063104775111109,,,,,,-930.0
150546,0,F,1006920.0,900000.0,Working,Higher education,-21389,-2712,-4372,Realty agents,2,2,Other,0.8037522808046977,0.6523237108743293,0.475849908720221,,,,,-1467.0
150547,0,F,1800000.0,1800000.0,Commercial associate,Secondary / secondary special,-16000,-434,-3133,,2,2,Business Entity Type 3,0.6139913342589234,0.642836971947398,,0.1667,0.1667,0.1667,0.0587,-1108.0
150549,0,M,684000.0,684000.0,Pensioner,Higher education,-13633,365243,-3174,,2,2,XNA,,0.1665895551301205,0.656158373001177,,,,,-50.0
150550,0,F,265536.0,180000.0,Pensioner,Secondary / secondary special,-23612,365243,-4101,,2,2,XNA,,0.7473792412422227,0.175605979469379,0.0417,0.0417,0.0417,0.0066,-1396.0
150551,0,F,508495.5,454500.0,State servant,Secondary / secondary special,-12909,-5066,-59,,2,2,Kindergarten,,0.1699529509371729,0.7850520263728172,,,,,-2248.0
